a1_Throughput,a1_Angular_Distance_from_target,a1_Euclidean_Distance_from_target,a1_Upstream_Throughput,a1_Beta,a1_Rho,a1_Acceleration,a1_Speed,a1_Position,a1_Heuristic,a1_Angular_Distance_from_a2,a1_Angular_Distance_from_a3,a1_Angular_Distance_from_a4,a2_Throughput,a2_Angular_Distance_from_target,a2_Euclidean_Distance_from_target,a2_Upstream_Throughput,a2_Beta,a2_Rho,a2_Acceleration,a2_Speed,a2_Position,a2_Heuristic,a2_Angular_Distance_from_a3,a2_Angular_Distance_from_a4,a3_Throughput,a3_Angular_Distance_from_target,a3_Euclidean_Distance_from_target,a3_Upstream_Throughput,a3_Beta,a3_Rho,a3_Acceleration,a3_Speed,a3_Position,a3_Heuristic,a3_Angular_Distance_from_a4,a4_Throughput,a4_Angular_Distance_from_target,a4_Euclidean_Distance_from_target,a4_Upstream_Throughput,a4_Beta,a4_Rho,a4_Acceleration,a4_Speed,a4_Position,a4_Heuristic
12.0,164.8760254367363,0.26122663428621135,12.0,1,0.9653635421399339,[ 0.00118445 -0.00247257],[0.00048111 0.00427682],[5.7521787 5.4318438],0.1,171.62214194105343,171.15418724247553,95.93794428767859,12.17667182446217,336.49816737778974,0.1147053972321845,12.17667182446217,1,0.0,[-0.041186    0.01317496],[ 0.04810703 -0.13774002],[5.3948097 5.545742 ],0.1,17.223670816471042,75.68419765337484,12.412983970153295,353.7218381942608,0.18307714643086645,12.412983970153295,1,0,[0.00028691 0.00066733],[ 0.0004292 -0.0004668],[5.318021  5.5200205],0.1,92.90786846984588,12.0,260.8139697244149,0.1865913732779623,12.0,1,0.15964050166144098,[-0.00089373 -0.00103487],[-4.5605586e-05 -1.6641151e-04],[5.5297875 5.6841984],0.1
12.0,165.35130816885646,0.26237279262543206,12.0,1,0.9674946042588571,[-0.00117768 -0.00111955],[0.00166556 0.00180424],[5.7538443 5.433648 ],0.1,126.61779918337407,171.71675972149757,95.69015688595869,12.0,38.73350898548239,0.12597605618077212,12.0,1,0.0,[-0.03868711  0.01828944],[ 0.00692102 -0.12456506],[5.4017305 5.421177 ],0.1,45.09896053812349,137.69204393066724,12.410719751814753,353.6345484473589,0.18238739693717848,12.410719751814753,1,0,[ 0.00055956 -0.00148636],[0.00071611 0.00020053],[5.318737 5.520221],0.1,92.59308339254375,12.0,261.04146505481515,0.18525712393580715,12.0,1,0.15571963237498498,[-0.00148719  0.00083815],[-0.00093934 -0.00120128],[5.528848 5.682997],0.1
12.0,165.52272109586738,0.2626727517050448,12.0,1,0.9682468544276908,[ 0.00012345 -0.00153599],[0.00048788 0.00068469],[5.754332 5.434333],0.1,110.61150843507818,171.52831357029658,96.24544030929019,12.0,54.911212660789204,0.22620944912308388,12.0,1,0.0,[-0.03573614  0.02839795],[-0.03176609 -0.10627562],[5.3699646 5.3149014],0.1,60.9168051352184,153.14305125563163,12.403534968179313,353.9944075255708,0.1809807091865291,12.403534968179313,1,0,[6.30571507e-05 2.11603660e-03],[ 0.00127567 -0.00128582],[5.3200126 5.518935 ],0.1,92.22624612041324,12.0,261.76816140515757,0.18453517577331124,12.0,1,0.14317891873629607,[ 0.00072223 -0.00067179],[-0.00242652 -0.00036313],[5.5264215 5.682634 ],0.1
12.0,165.37673978854298,0.2634782864964721,16.0,1,0.9676067588306008,[0.00036256 0.00111323],[ 0.00061132 -0.0008513 ],[5.7549434 5.4334817],0.1,112.28918393730663,171.69017481318122,96.87240133628609,12.0,53.087555851236345,0.3289034796590166,16.0,0,0.0,[-0.02969932  0.03219754],[-0.06750223 -0.07787767],[5.3024626 5.237024 ],0.1,59.400990875874584,150.83841472640728,12.400173936048738,353.68656497536176,0.17973855072778785,16.533565248064985,1,0,[-0.00054528 -0.00053541],[0.00133873 0.00083021],[5.3213515 5.5197654],0.1,91.4374238505327,12.0,262.24914112482907,0.1832735500772331,16.0,1,0.1348657835361466,[6.79947250e-04 8.84014415e-05],[-0.00170429 -0.00103492],[5.5247173 5.681599 ],0.1
12.0,165.48491959015337,0.2643548273631735,16.0,1,0.9680817061250819,[-0.00233118  0.00188927],[0.00097388 0.00026192],[5.755917  5.4337435],0.1,119.16361334625896,171.92004878325963,97.04322875514316,12.14314676764976,46.32130624389441,0.4267781645481833,16.190862356866347,0,0.0,[-0.02445213  0.03646949],[-0.09720156 -0.04568014],[5.205261 5.191344],0.1,52.756435437000675,143.79315789859788,12.397803319388775,353.56487080689374,0.17898271534900725,16.5304044258517,1,0,[ 0.00043457 -0.00118045],[0.00079345 0.0002948 ],[5.322145 5.52006 ],0.1,91.03672246159721,12.0,262.52814834529653,0.18219970033218266,16.0,1,0.1300390981631702,[0.00106842 0.00131983],[-0.00102434 -0.00094651],[5.523693  5.6806526],0.1
12.0,165.8651859268541,0.2625077273500661,16.0,1,0.969723810851591,[0.0011464  0.00064507],[-0.0013573   0.00215119],[5.75456   5.4358945],0.1,128.50768900323772,172.06093018498842,96.66454887988317,12.550524027841266,37.357496923616395,0.5238529119877724,16.73403203712169,0,0.0,[-0.01422132  0.03608952],[-0.12165368 -0.00921064],[5.0836077 5.182133 ],0.1,43.55324118175071,134.82776211687911,12.391563496230711,353.8042557418657,0.177664902824539,16.52208466164095,1,0,[-0.00105138  0.00027754],[ 0.00122802 -0.00088564],[5.323373  5.5191746],0.1,91.27452093512841,12.0,262.5297348067373,0.18257559830548847,16.0,1,0.13001164424850742,[ 8.88474518e-05 -1.08417766e-03],[4.4071698e-05 3.7331338e-04],[5.523737 5.681026],0.1
12.0,166.44772509705138,0.2616340317226487,16.0,1,0.9721565273649095,[ 0.00023181 -0.00222346],[-0.0002109   0.00279626],[5.754349  5.4386907],0.1,138.6631254428471,172.4544339715094,96.0113406851616,13.085404256488857,27.78459965420427,0.6242382927483935,17.44720567531848,0,0.0,[-0.0058132   0.03390062],[-0.135875    0.02687888],[4.9477324 5.209012 ],0.06666666666666665,33.791308528662285,125.3255338719913,12.389745366183496,353.993291125542,0.17742485407574804,16.51966048824466,1,0,[0.00161833 0.0011248 ],[ 0.00017664 -0.0006081 ],[5.3235493 5.5185666],0.1,91.53422534332901,12.0,262.459065782213,0.18188810322009163,16.0,1,0.13123448361879164,[-6.24250388e-05  1.75373312e-03],[ 0.00013292 -0.00071086],[5.52387  5.680315],0.1
12.0,166.5707758719799,0.26152083366389306,16.0,1,0.9726575469771125,[-0.00070085  0.00079525],[2.0911524e-05 5.7280157e-04],[5.75437   5.4392633],0.1,148.2183655753979,172.80637180883662,95.90924218067221,13.716868786679244,18.35241029658198,0.731143416008814,18.28915838223899,0,0.0,[0.00454209 0.033438  ],[-0.1416882  0.0607795],[4.806044  5.2697916],0.06666666666666665,24.588006233438705,115.87239224392988,12.384095713011794,353.7644040631433,0.17569538517287328,16.51212761734906,1,0,[-0.00018113  0.00036105],[0.00179497 0.0005167 ],[5.325344  5.5190835],0.1,91.28438601049118,12.0,262.4800180526521,0.18293120060614498,16.0,1,0.13087195143626038,[-9.40867467e-05 -1.06959203e-03],[7.0494105e-05 1.0428689e-03],[5.5239406 5.681358 ],0.1
12.0,166.82866744654814,0.2605443746735824,16.0,1,0.9736930343829703,[ 0.00045522 -0.0020949 ],[-0.00067994  0.00136805],[5.7536902 5.4406314],0.1,157.5358553815447,173.4089581083873,95.65751224466834,14.41013813639135,9.292812065003432,0.842154342841111,19.213517515188467,0,0.0,[0.01251155 0.03216697],[-0.13714612  0.0942175 ],[4.668898 5.364009],0.06666666666666665,15.873102726842603,106.80663237378695,12.379806189794696,353.4197093381608,0.17418981731060704,16.506408253059593,1,0,[-0.00096648 -0.00196839],[0.00161385 0.00087774],[5.3269577 5.5199614],0.1,90.93352964694435,12.0,262.4861796912165,0.18290167062105933,16.0,1,0.13076533472843277,[ 0.00028392 -0.00076038],[-2.3592642e-05 -2.6723137e-05],[5.523917 5.681331],0.1
12.0,166.6617768732865,0.26049238624056203,16.0,1,0.973025185587372,[0.00150841 0.00050765],[-0.00022471 -0.00072686],[5.7534657 5.4399047],0.1,166.0858726686825,172.90866825852902,95.71083267848257,15.201580486825206,0.5759042046040008,0.9557849187267554,20.268773982433608,0,0.0,[0.02322376 0.02492498],[-0.12463457  0.12638447],[4.5442634 5.490393 ],0.06666666666666665,6.822795589846521,98.20329465283493,12.375321582165654,353.7531086147575,0.17342450500287512,16.500428776220875,1,0,[-0.00217796 -0.00028116],[ 0.00064736 -0.00109064],[5.3276052 5.518871 ],0.1,91.3804990629884,12.0,262.3726095517691,0.1821555753884685,16.0,1,0.13273022918990918,[1.06096268e-06 1.30821820e-03],[ 0.00026033 -0.0007871 ],[5.5241776 5.680544 ],0.1
12.0,166.679878197422,0.26179202150693653,16.0,1,0.9730980212051773,[ 9.78959957e-05 -5.34894923e-04],[ 0.0012837 -0.0002192],[5.7547493 5.4396853],0.1,174.31443812843276,172.4251830573811,95.63320556549763,16.247081864796364,352.36544006898924,1.0666023084840095,21.662775819728484,0,0.0,[0.03134695 0.0041816 ],[-0.10141081  0.15130945],[4.4428525 5.6417027],0.06666666666666665,1.8892550710516502,90.05235630606961,12.378356278310827,354.2546951400409,0.17480348578017435,16.50447503774777,1,0,[-3.83522245e-05  9.02559049e-04],[-0.0015306 -0.0013718],[5.3260746 5.517499 ],0.1,91.94161137712126,12.0,262.31308376291963,0.18270692898950308,16.0,1,0.13375988621444482,[-0.00080707  0.0005121 ],[0.00026139 0.00052111],[5.524439 5.681065],0.1
12.0,166.5895017783771,0.2633102714399014,16.0,1,0.9727333990519148,[ 0.00015047 -0.00036402],[ 0.00138159 -0.0007541 ],[5.7561307 5.4389315],0.1,178.64036971514116,172.1320669771111,95.93535080980672,17.12793504631716,345.22987149351826,1.1657314947414044,22.837246728422876,0,0.0,[0.03385458 0.00269346],[-0.07006386  0.15549105],[4.3727884 5.7971935],0.06666666666666665,9.227563307747744,82.70501890533444,12.38326000884335,354.457434801266,0.17631853260906383,16.511013345124468,1,0,[-0.00022378  0.00130626],[-0.00156895 -0.00046924],[5.324506 5.51703 ],0.1,91.93258221308218,12.0,262.5248525881838,0.18365923781090532,16.0,1,0.13009613133559195,[-0.00274726 -0.00218309],[-0.00054568  0.00103322],[5.5238934 5.6820984],0.1
12.0,166.43119293469033,0.26506092234096257,16.0,1,0.9720888724626043,[0.00057724 0.00075629],[ 0.00153206 -0.00111811],[5.757663  5.4378133],0.1,172.19278299040332,172.18590845585095,97.0738663389767,17.813332828877737,338.62397592509365,1.2493665777499974,23.751110438503652,0,0.0,[ 0.03759642 -0.00274237],[-0.03620928  0.15818451],[4.3365793 5.955378 ],0.06666666666666665,15.621308553745735,75.11891665142662,12.391497004806551,354.2452844788394,0.1781851067041222,16.521996006408735,1,0,[ 0.00085074 -0.00142345],[-0.00179274  0.00083702],[5.322713  5.5178666],0.1,90.74022520517235,12.0,263.50505927366703,0.1821175927194333,16.0,1,0.11311547995490943,[ 0.0024219 -0.0019785],[-0.00329294 -0.00114987],[5.5206003 5.6809487],0.1
12.0,166.46187930225847,0.26719651992650756,16.0,1,0.9722143865933031,[-0.00065299 -0.00137359],[ 0.00210931 -0.00036182],[5.7597723 5.4374514],0.1,165.80956263013422,171.99965812134633,97.20705211027132,18.25170717061099,332.2714419323927,1.312792222908269,24.335609560814657,0,0.0,[ 0.03868413 -0.02101101],[0.00138714 0.15544213],[4.3379664 6.1108203],0.053333333333333295,22.190779248519448,68.6025105198629,12.393855181399156,354.46222118091214,0.17906458812236792,16.525140241865543,1,0,[-0.00017988  0.00217499],[-0.00094199 -0.00058644],[5.321771 5.51728 ],0.1,90.79328976838235,12.0,263.6689314125298,0.17891133115164945,16.0,1,0.11027326941037255,[-0.00148561  0.0026336 ],[-0.00087105 -0.00312837],[5.519729 5.67782 ],0.1
12.0,166.17518883817047,0.2690218845762138,16.0,1,0.9710308951737393,[-0.0005228   0.00185802],[ 0.00145632 -0.00173541],[5.7612286 5.435716 ],0.1,160.23112362345,172.18084849365783,98.22938271974328,18.37709432784349,326.4063124616205,1.3469220161928348,24.502792437124654,0,0.0,[ 0.03497863 -0.03213508],[0.04007126 0.13443112],[4.378038  6.2452517],0.053333333333333295,27.588027882892163,62.00174090370672,12.401052279944786,353.99434034451264,0.18034064080902273,16.534736373259715,1,0,[0.00203455 0.00024553],[-0.00112187  0.00158855],[5.320649  5.5188684],0.1,89.58976878659888,12.0,264.40457155791375,0.17817421628321103,16.0,1,0.09750349151080517,[ 0.00012124 -0.00010535],[-0.00235666 -0.00049478],[5.5173726 5.6773252],0.1
12.0,166.2478108869867,0.2698994184836811,16.0,1,0.9713329877847812,[-0.00011045 -0.00155103],[0.00093352 0.00012262],[5.762162  5.4358387],0.1,154.75963510544847,172.8656679650859,98.85652557499941,18.187525347907233,321.0074459924352,1.3469825381191063,24.250033797209646,0,0.0,[ 0.03038157 -0.03762387],[0.07504989 0.10229605],[4.453088  6.3475475],0.053333333333333295,32.37469692946564,55.90310953044906,12.40119184139658,353.3821429219008,0.17963511418490277,16.53492245519544,1,0,[ 0.00105341 -0.00165296],[0.00091268 0.00183408],[5.321562  5.5207024],0.1,88.2778064599147,12.0,265.1043364619861,0.1773720067116588,16.0,1,0.08534151396147688,[ 0.00051401 -0.00123435],[-0.00223542 -0.00060012],[5.515137 5.676725],0.1
12.0,165.99583155702135,0.27104107906511954,16.0,1,0.9702781231512272,[-0.00081939 -0.00032355],[ 0.00082307 -0.00142841],[5.762985 5.43441 ],0.1,149.90852128270643,172.74477507101074,99.6176123226312,17.711257104995724,315.9043528397278,1.3109272480778749,23.615009473327635,0,0.0,[ 0.02342453 -0.03823376],[0.10543147 0.06467218],[4.5585194 6.4122195],0.053333333333333295,37.34670364628283,50.29090896007523,12.39426457749156,353.2510564860106,0.177703561824994,16.52568610332208,1,0,[0.00012454 0.00194353],[0.00196609 0.00018111],[5.323528  5.5208836],0.1,87.63761260635806,12.0,265.61344387965255,0.1754043254958467,16.0,1,0.07648507759498031,[7.50199892e-05 9.01400857e-04],[-0.00172142 -0.00183447],[5.513416  5.6748905],0.1
12.0,165.63726752550963,0.2714740429536316,16.0,1,0.968744714331205,[ 0.00094013 -0.00037412],[ 3.6768033e-06 -1.7519625e-03],[5.762989 5.432658],0.1,145.24646352725063,173.1535948177027,100.4922156182223,17.00352501948037,310.88373105276025,1.241546171360944,22.671366692640493,0,0.0,[ 0.01307457 -0.03703659],[0.12885599 0.02643842],[4.6873755 6.4386578],0.053333333333333295,41.59994165504668,44.75424790902832,12.390594975574782,352.48367270780693,0.17589307204863955,16.52079330076638,1,0,[-0.00083592 -0.00064531],[0.00209063 0.00212464],[5.3256183 5.5230083],0.1,86.354189564075,12.0,266.12948314373193,0.17435502624406343,16.0,1,0.06750189537005231,[ 0.00062878 -0.00049447],[-0.0016464  -0.00093307],[5.5117693 5.6739573],0.1
12.0,165.2539914692386,0.27292174469166847,16.0,1,0.9670636732287984,[-0.00039583  0.00095041],[ 0.00094381 -0.00212608],[5.7639327 5.430532 ],0.1,140.60104852942783,173.30463155490213,101.18005539038847,16.139884039834737,305.8550399986664,1.1450436032363784,21.519845386446313,0,0.0,[ 0.00397467 -0.03588666],[ 0.14193057 -0.01059818],[4.829306  6.4280596],0.053333333333333295,46.09431991567004,39.42099313903935,12.388778836278796,351.94935991433647,0.17485038158373367,16.51837178170506,1,0,[ 6.72772177e-05 -5.88915264e-04],[0.00125471 0.00147934],[5.326873  5.5244875],0.1,85.5153130547094,12.0,266.4340468596271,0.17286438634207202,16.0,1,0.06219745125458108,[0.0004296  0.00107991],[-0.00101761 -0.00142755],[5.5107517 5.6725297],0.1
12.0,165.0451757831645,0.2737527055313151,16.0,1,0.9661295960783046,[0.00109918 0.00028264],[ 0.00054798 -0.00117567],[5.7644806 5.429356 ],0.1,135.7195617858826,173.44770154367245,101.57661582775864,15.182819145918883,300.7647375690471,1.025951837793985,20.243758861225178,0,0.0,[-0.00643885 -0.03358644],[ 0.14590524 -0.04648484],[4.975211  6.3815746],0.053333333333333295,50.832736670444945,34.14294595812396,12.385585552334593,351.59747423949204,0.1736695696488553,16.514114069779456,1,0,[0.00065889 0.00050113],[0.00132198 0.00089042],[5.3281946 5.5253778],0.1,84.9756826285689,12.0,266.62179161092314,0.17248180268276245,16.0,1,0.05892670339139152,[0.00221556 0.00089596],[-0.00058801 -0.00034764],[5.510164 5.672182],0.1
12.0,164.954141440723,0.2755747396682587,16.0,1,0.9657183625941727,[-0.00175886 -0.00073947],[ 0.00164716 -0.00089302],[5.7661276 5.428463 ],0.1,130.7217743975712,173.91187247133013,101.14069179666495,14.465887875151333,295.6759158382942,0.8893148112198788,19.287850500201777,0,0.0,[-0.01491216 -0.0215568 ],[ 0.13946639 -0.08007129],[5.1146774 6.301503 ],0.06666666666666668,55.36635313109866,29.581082600906257,12.380906067771217,351.04226896939286,0.171921443783043,16.50787475702829,1,0,[ 0.00088868 -0.00074513],[0.00198088 0.00139156],[5.3301754 5.526769 ],0.1,84.94743573200492,12.0,266.09483323738795,0.1731324349011527,16.0,1,0.06810525858299685,[ 0.00067387 -0.00046195],[0.00162755 0.00054833],[5.511791  5.6727304],0.1
12.0,164.6206838060043,0.27589549090874527,16.0,1,0.9641912073065142,[ 0.00155912 -0.00168047],[-0.0001117 -0.0016325],[5.766016  5.4268303],0.1,125.81435280989615,173.9460236280999,100.71741276786844,13.838290838297578,290.43503661590046,0.7468768374097524,18.451054451063438,0,0.0,[-0.0214961  -0.01459448],[ 0.12455423 -0.10162809],[5.2392316 6.199875 ],0.06666666666666668,60.23962356200394,25.09694004202771,12.371509122010105,350.6746601779044,0.16919099730520984,16.495345496013474,1,0,[-0.00058787  0.00080234],[0.00286956 0.00064642],[5.333045  5.5274158],0.1,85.33656360403165,12.0,265.33809657387275,0.17339038977978333,16.0,1,0.08127581575561077,[-0.00082428  0.00093793],[2.3014229e-03 8.6375774e-05],[5.5140924 5.6728168],0.1
12.0,164.04178827055,0.278183719453607,16.0,1,0.9614624744043592,[0.00034576 0.00179508],[ 0.00144742 -0.00331297],[5.767463 5.423517],0.1,121.07912290647084,173.98374858150225,100.8402965135586,13.270727963299302,285.12091117702084,0.6045847371190557,17.694303951065738,0,0.0,[-0.02706483 -0.00760792],[ 0.10305814 -0.11622257],[5.34229   6.0836525],0.06666666666666668,64.9371285120269,20.238826392912245,12.365815237520732,350.05803968904775,0.16718390392755741,16.487753650027642,1,0,[-1.14103807e-03 -1.94759108e-05],[0.00228169 0.00144876],[5.3353267 5.5288644],0.1,85.17595490493915,12.0,264.8820847841086,0.1745368393575016,16.0,1,0.08920573414164563,[0.00167049 0.00088817],[0.00147714 0.0010243 ],[5.5155697 5.673841 ],0.1
12.0,163.8443040103159,0.2803269471967209,16.0,1,0.9605091286779606,[-0.00139723  0.00012329],[ 0.00179318 -0.00151789],[5.7692566 5.4219995],0.1,116.23271533013929,174.3390414337976,100.07676096335047,12.791175275874512,280.0770193404552,0.4670267955628548,17.054900367832683,0,0.0,[-0.02860932 -0.00116205],[ 0.07599331 -0.12383048],[5.4182835 5.959822 ],0.1,69.42824323606311,16.15595436678882,12.36430861606953,349.5052625765183,0.1663149093244239,16.485744821426042,1,0,[ 0.00017572 -0.00120395],[0.00114065 0.00142929],[5.3364673 5.5302935],0.1,85.58419760285193,12.0,263.9210649736664,0.17674745405575296,16.0,1,0.10589849268800909,[-7.74673652e-05  1.34218223e-03],[0.00314763 0.00191248],[5.5187173 5.6757536],0.1
12.0,163.59368677844748,0.2810978683181415,16.0,1,0.9592828584989336,[0.00141183 0.00240333],[ 0.00039595 -0.0013946 ],[5.7696524 5.4206047],0.1,112.26084230883475,174.24864428385115,99.46681019550124,12.412157306436985,275.85452908728223,0.33658540924956454,16.549543075249314,0,0.0,[-0.03152492  0.00498802],[ 0.04738399 -0.12499253],[5.4656672 5.83483  ],0.1,73.4905134073141,12.794032113333515,12.359857517910594,349.3450424945963,0.16506211272839044,16.479810023880795,1,0,[ 0.00054016 -0.00099071],[0.00131637 0.00022534],[5.337784 5.530519],0.1,86.28454552064761,12.0,263.0604969739487,0.18032952811386302,16.0,1,0.1208212745882649,[-0.00154604  0.0007237 ],[0.00307016 0.00325466],[5.5217876 5.6790085],0.1
12.0,163.89340228948504,0.2825509688750101,12.0,1,0.9607472145141196,[-0.00024971 -0.0003759 ],[0.00180778 0.00100873],[5.77146  5.421613],0.1,111.02158635957403,174.4047118531696,98.8465030883313,12.152432226872545,274.91498864905907,0.21561799864485695,12.152432226872545,1,0.0,[-0.0336654   0.00874911],[ 0.01585907 -0.1200045 ],[5.4815264 5.714825 ],0.1,74.57370178725637,12.175083271242727,12.351520110500648,349.48869043631544,0.16309680039493873,12.351520110500648,1,0,[-0.00163554 -0.00054462],[ 0.00185653 -0.00076537],[5.33964   5.5297537],0.1,86.7487850584991,12.0,262.73990537781634,0.18446565277661595,12.0,1,0.1263737429670134,[ 0.00113263 -0.00116114],[0.00152412 0.00397836],[5.5233116 5.6829867],0.1
12.0,164.1033591284579,0.2838744664565894,12.0,1,0.9617573695367561,[-0.00086232  0.00042182],[0.00155807 0.00063283],[5.7730184 5.422246 ],0.1,125.20179635577648,174.1751623557695,97.9403361137584,12.024864487995398,289.3051554842344,0.10974056376792587,12.024864487995398,1,0.0,[-0.03260522  0.02365893],[-0.01780633 -0.1112554 ],[5.46372 5.60357],0.1,60.62304128845403,27.261460242018074,12.348209439763561,349.9281967726884,0.16264555541627126,12.348209439763561,1,0,[0.00015381 0.00125604],[ 0.00022099 -0.00130999],[5.339861 5.528444],0.1,87.88450153047211,12.0,262.0436952422163,0.18760983795637629,12.0,1,0.13841785654002076,[-0.00149817 -0.00102005],[0.00265675 0.00281721],[5.5259686 5.685804 ],0.1
12.0,164.34623992875913,0.2842572174799081,16.0,1,0.9629098180105293,[ 0.00089199 -0.0008601 ],[0.00069575 0.00105466],[5.773714  5.4233007],0.1,174.7862820359818,174.42245422512144,97.42577610055417,12.051995365875461,349.55995789277733,0.08815119305380645,16.069327154500616,0,0.0,[-0.02932692  0.02333249],[-0.05041156 -0.08759646],[5.413308  5.5159736],0.1,0.3638278108603572,87.78794186346403,12.346717661914923,349.9237857036377,0.16226711459736412,16.462290215886565,1,0,[-0.00062969 -0.00084377],[ 3.7479805e-04 -5.3951284e-05],[5.3402357 5.52839  ],0.1,88.15176967432438,12.0,261.7720160293133,0.18955225487977212,16.0,1,0.14311233568485818,[-0.0003062   0.00149253],[0.00115859 0.00179716],[5.5271273 5.687601 ],0.1
12.0,164.46971644992936,0.2857343604067574,12.0,1,0.9634890703962515,[-0.00108851 -0.00123814],[0.00158773 0.00019456],[5.775302  5.4234953],0.1,148.28948694242695,174.21821571776616,97.19152374279469,12.22306715950906,16.180229507502418,0.1732946939652082,12.22306715950906,1,0.0,[-0.02305532  0.02871317],[-0.07973847 -0.06426398],[5.3335695 5.4517097],0.1,25.92872877533921,114.51898931477837,12.345954148273204,350.2515007321632,0.1623638514710534,12.345954148273204,1,0,[ 0.00033332 -0.00106027],[-0.0002549  -0.00089772],[5.3399806 5.527492 ],0.1,88.59026053943916,12.0,261.66124019272405,0.1929304677501994,12.0,1,0.14502556851347312,[-0.00021816  0.00062752],[0.00085239 0.00328969],[5.52798  5.690891],0.1
12.0,164.2953239151277,0.2864961820546608,12.0,1,0.9626696586853383,[-0.0001572   0.00125193],[ 0.00049923 -0.00104358],[5.775801  5.4224515],0.1,146.99787370427487,173.36588645162425,97.34863368897317,12.527922466851432,17.297450210852844,0.28197684240938153,12.527922466851432,1,0.0,[-0.0168569   0.02567381],[-0.10279379 -0.0355508 ],[5.230776 5.416159],0.1,26.368012747349383,115.65349260675197,12.34193541007792,350.92943746350346,0.16196659929698015,12.34193541007792,1,0,[-0.00288721  0.00075977],[ 7.8420097e-05 -1.9579846e-03],[5.340059 5.525534],0.1,89.28547985940259,12.0,261.6439576041009,0.19689825504113584,12.0,1,0.14532401104049947,[-0.00124598 -0.0005247 ],[0.00063423 0.00391721],[5.528614 5.694808],0.1
12.0,164.3538930190631,0.28676905766377053,16.0,1,0.9629458501740285,[-0.00018193  0.00102881],[0.00034203 0.00020834],[5.776143 5.42266 ],0.1,150.8041116332655,172.85828197404237,97.60444815693836,12.940866597514018,13.549781385797587,0.4000085559242979,17.254488796685358,0,0.0,[-0.01056852  0.03804373],[-0.11965069 -0.00987699],[5.111125 5.406282],0.1,22.054170340776864,111.59144020979613,12.3500568922519,351.4956110450207,0.1645591714185902,16.466742523002534,1,0,[ 0.00069819 -0.0014881 ],[-0.00280879 -0.00119822],[5.33725  5.524336],0.1,89.53726986901927,12.0,261.95834117600145,0.20016904161575583,16.0,1,0.13989307182292246,[ 3.58912279e-05 -4.91661951e-04],[-0.00061175  0.00339251],[5.5280023 5.6982007],0.1
12.0,164.60074641797132,0.2865922798296136,16.0,1,0.9640988636716599,[0.00057466 0.00096543],[0.0001601  0.00123715],[5.7763033 5.4238973],0.1,157.40352118785376,172.0819896862613,97.63317212637185,13.468259739201429,7.197225230117567,0.5232165337888345,17.957679652268574,0,0.0,[-0.00468294  0.03765502],[-0.1302192   0.02816674],[4.980906  5.4344487],0.06666666666666665,14.67846849840754,104.9633066857744,12.352745727634545,352.51875673171,0.16627566380556502,16.47032763684606,1,0,[0.0002146  0.00165107],[-0.0021106  -0.00268632],[5.3351398 5.5216494],0.1,90.28483818736686,12.0,262.23391854434317,0.2029633579979636,16.0,1,0.13512903559983597,[ 0.00025622 -0.00070116],[-0.00057586  0.00290085],[5.5274262 5.701102 ],0.1
12.0,165.06406534303096,0.2867252174600234,16.0,1,0.9662146212173256,[ 0.00112459 -0.00010838],[0.00073476 0.00220258],[5.777038 5.4261  ],0.1,165.08775183098214,172.11113268880734,97.34131769600287,14.091529077289236,359.9763135120488,0.6539960466389387,18.788705436385648,0,0.0,[0.00744952 0.03342147],[-0.13490215  0.06582175],[4.846004  5.5002704],0.06666666666666665,7.023380857825202,97.57093047301498,12.35778727839129,352.9529326542236,0.16802546730528453,16.477049704521722,1,0,[-0.00069577  0.00081664],[-0.00189599 -0.00103525],[5.333244 5.520614],0.1,90.54754961518978,12.0,262.40538303903384,0.20510057991204445,16.0,1,0.13216326323405572,[0.00111228 0.00077411],[-0.00031964  0.00219968],[5.527107  5.7033014],0.1
12.0,165.56198021084663,0.2879926923806522,16.0,1,0.9684179246214879,[-0.00130219  0.00043998],[0.00185935 0.0020942 ],[5.7788973 5.428194 ],0.1,172.81924451171142,172.42944158144996,96.73534851443026,14.759294002360601,352.7427356991352,0.787759629612525,19.679058669814136,0,0.0,[0.01900099 0.02748566],[-0.12745263  0.09924322],[4.718551  5.5995135],0.06666666666666665,0.3898029302614532,90.44540697385833,12.366963551780447,353.13253862939666,0.17057154424839607,16.489284735707265,1,0,[0.00050077 0.00101743],[-0.00259176 -0.00021861],[5.330652  5.5203958],0.1,90.83520990411978,12.0,262.2973287252769,0.20815316227040898,16.0,1,0.13403238742567447,[0.00042134 0.00194947],[0.00079264 0.00297379],[5.5278993 5.706275 ],0.1
12.0,166.07804851528635,0.2879118215988405,16.0,1,0.9706243728039142,[-0.00090891 -0.00034542],[0.00055716 0.00253419],[5.779454  5.4307284],0.1,179.65764446702434,173.12559714555573,96.07330020024943,15.622788803368914,345.7356929823107,0.9182096252762055,20.830385071158553,0,0.0,[0.02527085 0.01155328],[-0.10845163  0.12672888],[4.6100993 5.7262425],0.06666666666666665,7.2167583874199295,83.5843442667749,12.376231168064134,352.9524513697306,0.17274383013802339,16.501641557418846,1,0,[ 0.00193458 -0.0003514 ],[-0.002091    0.00079882],[5.3285613 5.5211945],0.1,90.80110265419484,12.0,262.1513487155358,0.21319549332673024,16.0,1,0.13655679226518466,[-7.69065646e-04  2.55182385e-06],[0.00121399 0.00492327],[5.5291133 5.7111983],0.1
